pid	English	Chinese
901232	Brow Lift - Naomi	神采飞扬三合一眉笔 (色号：Naomi)
613371	Eyes To Mesmerise - Jean	情迷魅惑眼影霜（色号：Jean）
613366	Eyes To Mesmerise - Bette Eyes	情迷魅惑眼影霜（色号：Bette Eyes）
613367	Eyes To Mesmerise - Marie Antoinette	情迷魅惑眼影霜（色号：Marie Antoinette）
664781	Mini Miracle Eye Wand - Shade 5, 3ml 	奇迹双效轻巧遮瑕笔，3ml（色号：5）
664777	Mini Miracle Eye Wand - Shade 1, 3ml 	奇迹双效轻巧眼部遮瑕笔，3ml（色号：1）
664779	Mini Miracle Eye Wand - Shade 3, 3ml	奇迹双效轻巧眼部遮瑕笔，3ml（色号：3）
664780	Mini Miracle Eye Wand - Shade 4, 3ml	奇迹双效轻巧眼部遮瑕笔，3ml （色号 4）
676843	Nocturnal Cat Eyes to Hypnotise - Silver Leopard	迷幻猫眼套装（色号：Silver Leopard）
664778	Mini Miracle Eye Wand - Shade 2, 3ml 	奇迹双效轻巧眼部遮瑕笔，3ml（色号 2）
418023	The Retoucher - 2 Fair, 3.5ml	修图师遮瑕笔，3.5ml（色号：2 Fair）
418025	The Retoucher - 4 Medium, 3.5ml	修图师遮瑕笔，3.5ml（色号：4 Medium）
418024	The Retoucher - 3 Medium, 3.5ml	修图师遮瑕笔，3.5ml（色号：3 Medium）
436854	Cheek to Chic Swish & Pop Blusher - First Love	彤彩嫣然腮红（色号：First Love）
484806	Cheek to Chic Swish & Pop Blusher - S** on Fire	彤彩嫣然腮红（色号：S** on Fire）
436856	Cheek to Chic Swish & Pop Blusher - Ecstasy	彤彩嫣然腮红（色号：Ecstasy）
726629	Magic Foundation Flawless Long-Lasting Coverage SPF15 - Shade 2, 30ml	持久无瑕神奇粉底液 SPF15，30ml（色号：2）
726639	Magic Foundation Flawless Long-Lasting Coverage SPF15 - Shade 9.5, 30ml	持久无瑕神奇粉底液 SPF15，30ml（色号：9.5）
726630	Magic Foundation Flawless Long-Lasting Coverage SPF15 - Shade 3, 30ml	持久无瑕神奇粉底液 SPF15，30ml（色号：3）
484808	Luxury Palette Colour-Coded Eye Shadow - The Sophisticate	色彩密码奢华眼影盘（色号：The Sophisticate）
726634	Magic Foundation Flawless Long-Lasting Coverage SPF15 - Shade 5, 30ml	持久无瑕神奇粉底液 SPF15，30ml（色号：5 ）
444500	Luxury Palette Colour Coded Eye Shadow - The Dolce Vita	色彩密码奢华眼影盘（色号：The Dolce Vita）
418021	Air Brush Flawless Finish Micro-Powder - 3 Dark	无瑕超细蜜粉（色号：3 Dark）
418019	Air Brush Flawless Finish Micro-Powder - 1 Fair	无瑕超细蜜粉（色号：1 Fair）
418020	Air Brush Flawless Finish Micro-Powder - 2 Medium	无瑕超细蜜粉（色号：2 Medium）
484809	Luxury Palette Colour-Coded Eye Shadows - The Golden Goddess	色彩密码奢华眼影盘（色号：The Golden Goddess）
484811	Luxury Palette Colour-Coded Eye Shadows - The Glamour Muse	色彩密码奢华眼影盘（色号：The Glamour Muse）
444501	Luxury Palette Colour Coded Eye Shadow - The Vintage Vamp	色彩密码奢华眼影盘（色号：The Vintage Vamp）
832033	Eau de Parfum - Scent Of A Dream, 100ml	Scent Of A Dream 香水，100ml
832032	Eau de Parfum - Scent Of A Dream, 30ml	Scent Of A Dream 香水，30ml
832027	Eau de Parfum - Scent Of A Dream, 50ml	Scent Of A Dream 香水，50ml
497683	Luxury Palette Colour-Coded Eye Shadows - The Rebel	“叛逆尤物” 色彩密码奢华眼影盘
484804	Take It All Off Genius Eye Make-Up Remover, 150ml	全面洁净眼部卸妆液，150ml
484810	Luxury Palette Colour-Coded Eye Shadows - The Rock Chick	色彩密码奢华眼影盘（色号：The Rock Chick）
833838	Charlotte's Giant Magic Cream, 150ml	加量版奇迹乳霜，150ml
444499	Luxury Palette Color Coded Eye Shadow - The Uptown Girl	色彩密码奢华眼影盘（色号：The Uptown Girl）
484823	Life Changing Lashes Eyelash Curler	流光岁月睫毛夹
726635	Magic Foundation Flawless Long-Lasting Coverage SPF15 - Shade 6, 30ml	持久无瑕神奇粉底液 SPF15，30ml（色号：6）
726632	Magic Foundation Flawless Long-Lasting Coverage SPF15 - Shade 4, 30ml	持久无瑕神奇粉底液 SPF15，30ml（色号：4）
726633	Magic Foundation Flawless Long-Lasting Coverage SPF15 - Shade 4.5, 30ml	持久无瑕神奇粉底液 SPF15，30ml（色号：4.5）
726641	Magic Foundation Flawless Long-Lasting Coverage SPF15 - Shade 11, 30ml	持久无瑕神奇粉底液 SPF15，30ml（色号：11）
726636	Magic Foundation Flawless Long-Lasting Coverage SPF15 - Shade 7, 30ml	持久无瑕神奇粉底液 SPF15，30ml（色号：7）
726637	Magic Foundation Flawless Long-Lasting Coverage SPF15 - Shade 8, 30ml	持久无瑕神奇粉底液 SPF15, 30ml（色号：8）
726638	Magic Foundation Flawless Long-Lasting Coverage SPF15 - Shade 9, 30ml	持久无瑕神奇粉底液 SPF15，30ml（色号：9）
726640	Magic Foundation Flawless Long-Lasting Coverage SPF15 - Shade 10, 30ml	持久无瑕神奇粉底液 SPF15，30ml（色号：10）
726642	Magic Foundation Flawless Long-Lasting Coverage SPF15 - Shade 12, 30ml	持久无瑕神奇粉底液 SPF15，30ml（色号：12）
726631	Magic Foundation Flawless Long-Lasting Coverage SPF15 - Shade 3.5, 30ml	持久无瑕神奇粉底液 SPF15，30ml（色号：3.5）
418030	Full Fat Lashes 5 Star Mascara - Glossy Black	炫翘丰盈五星睫毛膏（色号：Glossy Black）
726628	Magic Foundation Flawless Long-Lasting Coverage SPF15 - Shade 1, 30ml	持久无瑕神奇粉底液 SPF15，30ml（色号：1）
784614	Hot Lips Lipstick - Kim K W	女神热吻唇膏（色号：Kim K W）
784609	Hot Lips Lipstick - Tell Laura	女神热吻唇膏（色号：Tell Laura）
784613	Hot Lips Lipstick - 劉嘉玲 Carina's Love	女神热吻唇膏（色号：刘嘉玲 Carina's Love）
784611	Hot Lips Lipstick - Hot Emily 	女神热吻唇膏（色号：Hot Emily）
784603	Hot Lips Lipstick - Miranda May	女神热吻唇膏（色号：Miranda May）
784610	Hot Lips Lipstick - Electric Poppy	女神热吻唇膏（色号：Electric Poppy）
784606	Hot Lips Lipstick - Bosworth's Beauty	女神热吻唇膏（色号：Bosworth's Beauty）
784608	Hot Lips Lipstick - Liv It Up	女神热吻唇膏（色号：Liv It Up）
784612	Hot Lips Lipstick - Hel's Bells	女神热吻唇膏（色号：Hel's Bells）
417995	The Golden Goddess	金漾女神彩妆套装
784607	Hot Lips Lipstick - Secret Salma	女神热吻唇膏（色号：Secret Salma）
