pid	English	Chinese
904905	Phyto-Teint Éclat Fluid Foundation - 4 Honey, 30ml	轻柔粉底液，30ml（色号：4 Honey）
904732	Eau du Sisley No.2 Eau de Toilette - Cardamom, Bergamot and Basil, 50ml	沁香水 2 号，50ml （香调：小豆蔻、佛手柑、罗勒）
904958	Phyto-Blanc Absolute Lightening Essence, 4 x 5ml	植物焕白无瑕精华液，4 x 5ml
904795	Hydrating Long Lasting Lipstick - L17 Rouge Baroque	抗氧保湿唇膏（色号：L17 Rouge Baroque）
760802	Phyto-Lip Twist Tinted Balm - 12 Melon	植物闪漾唇线笔（色号：12 Melon）
904789	Hydrating Long Lasting Lipstick - 11 Tangerine	抗氧保湿唇膏（色号：11 Tangerine）
904824	Phyto-Eye Twist Long-Lasting Eyeshadow - 12 Emerald	漾泽眼影彩笔（色号：12 Emerald）
904900	Phyto Loose Face Powder - 4 Sable	植物蜜粉（色号：4 Sable）
904731	Eau du Sisley No.2 Eau de Toilette - Cardamom, Bergamot and Basil, 100ml	沁香水 2 号，100ml （香调：小豆蔻、佛手柑、罗勒）
904865	Phyto Lip Shine - 12 Sheer Plum	植物莹亮唇膏（色号：12 Sheer Plum）
904714	Eye and Lip Contour Complex, 15ml	芳香眼唇霜，15ml
904716	Confort Extrême Body Cream, 150ml	舒润柔肤护体霜，150ml
904719	Bath Oil - Eau de Campagne, 125ml	绿野芳踪沐浴油，125ml
904785	Hair Care Conditioner, 150ml	植物护发乳，150ml
904893	Phyto-Ombre Glow Luminous Eyeshadow - Golden	植物炫彩眼影（色号：Golden）
904937	Soapless Facial Cleansing Bar, 125g	植物洁面皂，125g
642916	Phyto-Lip Twist Tinted Balm - Cherry 6	植物闪漾润色唇膏（色号：6 Cherry）
642922	At Night The Supreme Anti-Aging Cream, 50ml	至臻活肤再生晚霜，50ml
904961	Phyto-Blanc Lightening Toning Lotion, 200ml	亮肤化妆水，200ml
760795	Creamy Mousse Cleanser & Makeup Remover, 125ml	植物洁面摩丝，125ml
904861	Phyto Lip Shine Ultra Brilliant - 7 Sheer Peach	植物莹亮唇膏（色号：7 Sheer Peach）
904889	Phyto-Mascara Ultra-Stretch - 2 Deep Brown	植物纤长睫毛膏（色号：2 Deep Brown）
642919	Phyto Eclat Eye Concealer - Shade 3	全效眼部修护遮瑕霜（色号：Shade 3）
904887	Phyto-Lip Twist Tinted Balm - 14 Love	植物闪漾唇彩笔（色号：14 Love）
904720	Moisturizing Perfumed Body Lotion - Eau de Campagne, 150ml	绿野芳踪身体乳 ，250ml
904721	Perfumed Deodorant - Eau de Campagne, 150ml	香体止汗喷雾，150ml（香调：Eau de Campagne）
904758	Phyto-Ombre Éclat Eyeshadow - 10 Quartz	植物亮采眼影（色号：10 Quartz）
904781	Gentle Eye and Lip Makeup Remover, 125ml	眼唇卸妆液，125ml
904803	Hydrating Long Lasting Lipstick - L27 Cuivre Doré	抗氧保湿唇膏（色号：L27 Cuivre Doré）
904814	Night Cream with Collagen and Woodmallow, 50ml	胶原蛋白紧肤晚霜，50ml
904925	Phyto-Teint Expert Flawless Skincare Foundation - 2 Soft Beige, 30ml 	持久粉底液，30ml（色号：2 Soft Beige）
904938	Soapless Gentle Foaming Cleanser, 85g	润肤营养泡沫清洁皂，85g
904878	Phyto-Lip Star - 9 Modern Fuchsia	植物星灿护唇蜜（色号：9 Modern Fuchsia）
904879	Phyto-Lip Star - 10 Crystal Copper	植物星灿护唇蜜（色号：10 Crystal Copper）
356820	Floral Toning Lotion, 250ml	花香化妆水，250ml
904926	Phyto-Teint Expert Flawless Skincare Foundation - 2+ Sand, 30ml	持久粉底液，30ml（色号：2+ Sand）
760808	L'Orchidée Highlighting Blush - Rose	莹彩馨兰修颜腮红（色号：Rose）
904806	Hydrating Long Lasting Lipstick - L30 Mandarine	抗氧保湿唇膏（色号：L30 Mandarine）
